name,company,workarea,salary,requirements,company_type,company_size
商品专员/数据分析,美承集团,深圳-福田区,6-8千/月,"['1年经验', '本科']",民营公司,1000-5000人
数据分析师,广州牛小灶餐饮管理有限公司,广州-天河区,1-1.5万/月,"['3-4年经验', '本科']",民营公司,150-500人
数据分析工程师,郑州宇通客车股份有限公司,异地招聘,1.5-2万/月,"['5-7年经验', '本科']",上市公司,10000人以上
日语数据分析员-日资（编号：10102438）,英创人力资源服务（深圳）有限公司,深圳,1.3-2万/月,"['2年经验', '本科']",外资（非欧美）,少于50人
资深数据分析师,广东菲安妮皮具股份有限公司,深圳-福田区,1-1.5万/月,"['2年经验', '大专']",外资（非欧美）,500-1000人
遗传育种数据分析师,福建傲农生物科技集团股份有限公司,异地招聘,0.8-1.5万/月,"['无需经验', '硕士']",上市公司,5000-10000人
数据分析师,杭州碧橙数字技术股份有限公司,杭州-拱墅区,0.9-1.5万/月,"['3-4年经验', '本科']",民营公司,500-1000人
数据分析师（实习）,上海宽睿信息科技有限责任公司,上海-浦东新区,3-4.5千/月,"['在校生/应届生', '硕士']",民营公司,少于50人
物流数据分析师（EIQ）,湖北九州通达科技开发有限公司,武汉-汉阳区,0.6-1万/月,['本科'],民营公司,150-500人
数据分析师,深圳市智子量化科技有限公司,深圳-龙华区,1-1.5万/月,"['1年经验', '本科']",民营公司,50-150人
数据分析专员,广东联通通信建设有限公司,广州-天河区,5-7千/月,"['2年经验', '本科']",国企,50-150人
数据分析研究员,精明购,广州-天河区,0.8-1万/月,"['2年经验', '本科']",合资,50-150人
数据分析师,深圳创维-RGB电子有限公司,深圳,0.8-1.5万/月,"['3-4年经验', '本科']",合资,10000人以上
财务数据分析专员,上海环世物流（集团）有限公司,上海-杨浦区,1-1.8万/月,"['3-4年经验', '本科']",民营公司,1000-5000人
运营经理（数据分析方向）,开鑫金融科技服务江苏有限公司,南京-雨花台区,1.5-2万/月,"['3-4年经验', '本科']",国企,150-500人
数据分析师,湖南省赛宝软件服务有限公司,长沙-芙蓉区,0.8-1万/月,"['3-4年经验', '本科']",民营公司,少于50人
数据分析师,广州博骏家居科技有限公司,广州-海珠区,0.6-1万/月,"['2年经验', '大专']",民营公司,50-150人
数据分析,上海天柏信息科技有限公司,南京-鼓楼区,0.6-1.2万/月,"['无需经验', '硕士']",民营公司,50-150人
数据分析员,深圳百丽商贸有限公司惠州分公司,惠州,3-4.5千/月,"['1年经验', '大专']",上市公司,500-1000人
Python数据分析师,义乌市哈彼电子商务有限公司,南昌-青山湖区,4-8千/月,"['无需经验', '本科']",民营公司,50-150人
数据分析师,广州黑胡子游戏开发有限公司,广州-天河区,1-1.5万/月,"['2年经验', '大专']",民营公司,150-500人
高级数据分析师,郑州吉客印电子商务有限公司,郑州-中原区,0.8-1万/月,"['3-4年经验', '本科']",民营公司,500-1000人
德玛纳数据分析专员,宁波博洋服饰集团有限公司,宁波,4.5-6万/年,"['1年经验', '大专']",民营公司,500-1000人
数据分析专员,千音网络科技（广州）有限公司,广州-天河区,0.7-1万/月,"['2年经验', '本科']",民营公司,150-500人
电商数据分析师,乐善乐能（北京）网络科技有限公司,北京-朝阳区,0.8-1.3万/月,"['2年经验', '大专']",民营公司,少于50人
数据分析师,珠海市利合科技有限公司,珠海-香洲区,4.5-6千/月,"['2年经验', '大专']",民营公司,50-150人
电力大数据分析工程师,陕西德通信息科技有限公司,异地招聘,4.5-6千/月,"['3-4年经验', '本科']",民营公司,50-150人
数据分析师,宇博信诚（北京）信息技术有限公司,杭州,1.5-2万/月,"['3-4年经验', '本科']",外资（非欧美）,150-500人
数据分析师（需要出差）,浙江网新恩普软件有限公司,广州-越秀区,1-2万/月,"['3-4年经验', '本科']",民营公司,1000-5000人
数据分析,宁波太平鸟电子商务有限公司,宁波,6-8万/年,['本科'],上市公司,150-500人
数据分析师,广东紫云平台数据服务有限公司,广州-海珠区,1.2-2万/月,"['3-4年经验', '大专']",民营公司,150-500人
数据分析专员(J17092),郑州新东方培训学校,郑州,6-8千/月,"['1年经验', '本科']",民营公司,500-1000人
会员数据分析,孩子王儿童用品股份有限公司,南京-江宁区,0.8-1万/月,['本科'],民营公司,10000人以上
数据分析经理,广东路卡服装集团有限公司,广州,2-2.5万/月,"['5-7年经验', '大专']",民营公司,500-1000人
高级数据分析师,南方电网深圳数字电网研究院有限公司,深圳-南山区,2-3万/月,"['3-4年经验', '本科']",国企,1000-5000人
销售数据分析-自贩机,中粮可口可乐饮料（四川）有限公司,成都-金牛区,4-6千/月,"['1年经验', '本科']",合资,1000-5000人
数据分析专员/数据运营/数据专员,上海泰韬网络技术有限公司,上海-虹口区,0.8-1.2万/月,"['1年经验', '大专']",民营公司,150-500人
薪资7k起诚聘数据分析师-运营,西安众科源信息科技有限公司,西安-雁塔区,0.7-1万/月,"['1年经验', '本科']",民营公司,150-500人
数据分析助理/专员（电商）,赫基集团－ochirly事业部,广州-天河区,6-8千/月,"['1年经验', '本科']",外资（欧美）,1000-5000人
销售数据分析主任,赫基集团－Sixty事业部,广州-天河区,,"['3-4年经验', '大专']",外资（非欧美）,500-1000人
财务经理/总监（预算数据分析）,中梁现代服务集团,上海-普陀区,1.5-3万/月,"['5-7年经验', '大专']",民营公司,1000-5000人
运营与数据分析,诺亚正行基金销售有限公司,上海-杨浦区,0.8-1.2万/月,"['2年经验', '本科']",合资,500-1000人
BI数据分析师,上海智隆信息技术股份有限公司,杭州-余杭区,1-1.5万/月,"['3-4年经验', '本科']",民营公司,150-500人
产品项目管理岗（市场数据分析）,深圳好买好卖网络有限公司,深圳-南山区,0.8-1.2万/月,"['2年经验', '本科']",民营公司,150-500人
客服专员（数据分析岗）,颐家（广东）医疗养老有限公司,广州-越秀区,5-5.5千/月,"['2年经验', '大专']",民营公司,500-1000人
基因数据分析专员,北京预立创投生物医学科技有限公司,青岛,0.8-1万/月,"['在校生/应届生', '硕士']",民营公司,50-150人
电商数据分析SaaS销售,任拓数据科技（上海）有限公司,上海-黄浦区,0.7-1.3万/月,"['2年经验', '大专']",外资（非欧美）,150-500人
数据分析员,上海龙渤物流有限公司,上海-松江区,4.5-6千/月,"['3-4年经验', '本科']",民营公司,1000-5000人
银行数据分析培训生,上海硕恩网络科技股份有限公司,上海-黄浦区,4.5-6千/月,"['在校生/应届生', '本科']",民营公司,少于50人
经营数据分析专员（鹤山碧桂园）,碧桂园智慧物业服务集团股份有限公司江中区域,江门,4.5-6千/月,"['在校生/应届生', '本科']",民营公司,1000-5000人
数据分析员,广东睿盟计算机科技有限公司,广州-天河区,4-7千/月,"['无需经验', '大专']",民营公司,50-150人
数据分析主管(J17284),新东方教育科技集团有限公司,北京-海淀区,28-40万/年,"['3-4年经验', '本科']",民营公司,10000人以上
数据分析师,四川省润迅人才服务有限公司,成都-郫都区,4.5-6千/月,"['3-4年经验', '大专']",民营公司,150-500人
数据分析专员,上海共添市场营销服务股份有限公司,异地招聘,6-8千/月,"['1年经验', '中专']",民营公司,500-1000人
数据分析培训师,安徽中智创联电子科技有限公司,合肥,6-8千/月,"['1年经验', '大专']",民营公司,150-500人
数据分析师（米哈游总部办公）,广东现代国际市场研究有限公司,上海-徐汇区,1-1.5万/月,"['1年经验', '本科']",民营公司,150-500人
数据分析师,上海外高桥保税区国际人才服务有限公司,上海-浦东新区,0.9-1万/月,[],国企,少于50人
数据分析师,昆山千金电子有限公司,昆山,0.8-1万/月,"['2年经验', '大专']",民营公司,50-150人
数据分析专员,圣元国际集团,北京-通州区,5-6千/月,"['1年经验', '本科']",外资（欧美）,1000-5000人
数据分析,中国平安人寿保险股份有限公司四川分公司,成都-金牛区,0.8-1万/月,"['无需经验', '大专']",合资,
数据分析师,深圳市百年智教育科技有限公司,深圳-福田区,0.8-1万/月,"['1年经验', '本科']",民营公司,50-150人
数据分析师,深圳市深电能售电有限公司,深圳-龙华区,0.8-1万/月,"['2年经验', '本科']",民营公司,150-500人
数据分析师,小脉科技（广东）有限公司,广州-海珠区,6-8千/月,"['2年经验', '本科']",民营公司,150-500人
数据分析师,东莞多维教育科技有限公司,东莞-莞城区,1-1.5万/月,"['2年经验', '本科']",民营公司,1000-5000人
临床数据分析/临床数据管理/DM,君岳医药科技（上海）有限公司,上海-徐汇区,4-7千/月,['大专'],合资,50-150人
成本数据分析员,新丰电器（深圳）有限公司,深圳-宝安区,0.8-1万/月,"['3-4年经验', '本科']",外资（非欧美）,10000人以上
数据分析师,广东天和商贸集团有限公司,东莞-东城区,1-2万/月,"['在校生/应届生', '本科']",民营公司,5000-10000人
数据分析工程师,西安飞芯电子科技有限责任公司,西安-高新技术产业开发区,1-2万/月,"['1年经验', '硕士']",民营公司,50-150人
数据分析师,江苏欣网通讯技术有限公司,南京-雨花台区,6-8千/月,"['2年经验', '本科']",民营公司,150-500人
高级数据分析师/数据分析主管,美联英语-电话营销中心,深圳-福田区,1-1.5万/月,"['5-7年经验', '本科']",民营公司,1000-5000人
数据分析专员,北京直信创邺数码科技有限公司,广州-越秀区,4.5-5千/月,"['1年经验', '大专']",外资（非欧美）,1000-5000人
深度学习/数据分析工程师,苏州超集信息科技有限公司,苏州,1.2-1.8万/月,['本科'],外资（欧美）,150-500人
双休呼叫数据分析+甲级办公补贴,上海粤创劳务派遣有限公司,佛山-南海区,4.5-6千/月,"['无需经验', '大专']",民营公司,150-500人
商品数据分析专员,浙江华鼎集团有限责任公司,杭州-余杭区,6-9千/月,"['3-4年经验', '大专']",外资（非欧美）,10000人以上
急聘电商平台运营（数据分析方向）,广州市怡华园艺有限公司,广州-海珠区,4.5-6千/月,"['1年经验', '大专']",民营公司,50-150人
人力资源数据分析师,普华永道商务服务（成都）有限公司,成都-武侯区,5-7千/月,"['3-4年经验', '本科']",外资（非欧美）,1000-5000人
数据分析员/销售助理（双休）,深圳市至德科技有限公司,深圳-宝安区,5-8千/月,"['无需经验', '大专']",民营公司,少于50人
数据分析员,金德精密配件（苏州）有限公司,苏州,6-8千/月,[],外资（非欧美）,500-1000人
JAVA开发/ETL开发/数据分析师,成都天用唯勤科技股份有限公司,苏州-工业园区,1-1.5万/月,"['3-4年经验', '本科']",民营公司,150-500人
商品专员/数据分析专员（果壳）,宁波果壳电子商务有限公司,宁波,5-6万/年,"['在校生/应届生', '本科']",民营公司,1000-5000人
数据分析师,广东嘉盛达科技有限公司,广州-越秀区,0.8-1.3万/月,"['2年经验', '本科']",民营公司,50-150人
质量数据分析专员,广州市真源信息科技有限公司,广州-花都区,4.5-6千/月,"['1年经验', '中专']",民营公司,50-150人
市场数据分析师,吉比特&雷霆游戏,深圳-南山区,1-2万/月,"['1年经验', '本科']",民营公司,500-1000人
前置仓管理及数据分析主管,纽仕兰新云（上海）电子商务有限公司,上海-长宁区,0.7-1万/月,"['3-4年经验', '大专']",民营公司,1000-5000人
数据分析,广东铭太信息科技有限公司,广州,3-8千/月,"['无需经验', '本科']",民营公司,150-500人
数据分析师,杭州中威丰安通信技术有限公司,杭州-滨江区,0.7-1万/月,"['3-4年经验', '大专']",上市公司,150-500人
数据分析文员,成都锐理数据处理技术股份有限公司,成都-高新区,3-5千/月,"['无需经验', '大专']",民营公司,150-500人
数据分析师,招银金融信息服务（深圳）有限公司,深圳-福田区,7-8千/月,"['无需经验', '本科']",民营公司,1000-5000人
数据分析师,广州阿道夫个人护理用品有限公司,广州-白云区,15-20万/年,"['2年经验', '大专']",民营公司,500-1000人
数据分析主管/高级主管,越秀地产华东区域公司,异地招聘,1-1.5万/月,"['3-4年经验', '本科']",国企,150-500人
资深数据分析员,江苏九龙珠品牌管理股份有限公司,苏州-吴中区,1.2-1.5万/月,"['5-7年经验', '本科']",外资（非欧美）,50-150人
电商数据分析师,嘉兴市索贝进出口有限公司,嘉兴,1-1.5万/月,"['3-4年经验', '大专']",民营公司,50-150人
数据分析师,广州市新娱加娱乐传媒文化有限公司,广州-黄埔区,1-1.5万/月,"['2年经验', '本科']",民营公司,150-500人
数据分析,华瑞国际集团电子商务事业部,南京-江宁区,4.5-6千/月,"['在校生/应届生', '大专']",民营公司,150-500人
大数据分析,广州九毛九餐饮连锁有限公司,广州-天河区,6-8千/月,"['2年经验', '本科']",民营公司,5000-10000人
数据分析员,娇兰佳人集团广州分公司,广州,5-6千/月,"['1年经验', '大专']",民营公司,5000-10000人
